timestamp,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
637,650.0,1316.6666259765625,472.0,1877.77783203125,704.0,4230.0,2280.0,3890.0
638,656.0,1320.0,460.0,1811.111083984375,700.0,4250.0,2270.0,3810.0
639,654.0,1400.0,474.0,1844.4444580078125,715.0,4230.0,2275.0,3915.0
640,656.0,1400.0,468.0,1888.888916015625,701.0,4170.0,2265.0,3980.0
641,662.0,1420.0,480.0,1800.0,714.0,4220.0,2270.0,4050.0
642,682.0,1393.3333740234375,475.0,1822.22216796875,713.0,4260.0,2270.0,4040.0
643,660.0,1390.0,489.0,1788.888916015625,704.0,4360.0,2270.0,3985.0
644,648.0,1396.6666259765625,479.0,1711.111083984375,692.0,4300.0,2265.0,3965.0
645,650.0,1380.0,480.0,1744.4444580078125,692.0,4230.0,2275.0,3975.0
646,656.0,1340.0,474.0,1733.3333740234375,687.0,4170.0,2275.0,3970.0
647,646.0,1340.0,465.0,1666.6666259765625,680.0,4170.0,2270.0,3990.0
648,644.0,1350.0,461.0,1688.888916015625,682.0,4220.0,2270.0,4100.0
649,658.0,1390.0,473.0,1733.3333740234375,696.0,4210.0,2270.0,4145.0
650,660.0,1380.0,471.0,2022.22216796875,687.0,4220.0,2280.0,4145.0
651,670.0,1370.0,476.0,1911.111083984375,691.0,4310.0,2310.0,4065.0
652,688.0,1333.3333740234375,471.0,1888.888916015625,694.0,4470.0,2335.0,3940.0
653,696.0,1303.3333740234375,487.0,1866.6666259765625,702.0,4490.0,2320.0,3925.0
654,690.0,1333.3333740234375,475.0,1933.3333740234375,699.0,4440.0,2315.0,3915.0
655,698.0,1350.0,475.0,1944.4444580078125,698.0,4430.0,2345.0,3940.0
656,704.0,1373.3333740234375,480.0,1922.22216796875,692.0,4340.0,2345.0,3860.0
657,704.0,1350.0,468.0,1900.0,684.0,4220.0,2370.0,3755.0
658,734.0,1346.6666259765625,470.0,1966.6666259765625,696.0,4340.0,2430.0,3910.0
659,768.0,1350.0,471.0,1988.888916015625,715.0,4320.0,2435.0,3920.0
660,778.0,1350.0,468.0,2044.4444580078125,744.0,4350.0,2435.0,3970.0
661,760.0,1330.0,473.0,2055.5556640625,753.0,4410.0,2480.0,4020.0
662,740.0,1306.6666259765625,468.0,2033.3333740234375,722.0,4470.0,2555.0,3805.0
663,702.0,1273.3333740234375,490.0,1966.6666259765625,721.0,4280.0,2560.0,3895.0
664,698.0,1293.3333740234375,519.0,1755.5555419921875,745.0,4350.0,2560.0,3930.0
665,672.0,1263.3333740234375,509.0,1688.888916015625,728.0,4260.0,2505.0,3860.0
666,678.0,1253.3333740234375,499.0,1777.77783203125,721.0,4040.0,2460.0,3845.0
667,664.0,1243.3333740234375,494.0,1744.4444580078125,716.0,4080.0,2435.0,3825.0
668,656.0,1256.6666259765625,492.0,1777.77783203125,730.0,4070.0,2390.0,3845.0
669,668.0,1260.0,491.0,1766.6666259765625,733.0,4120.0,2410.0,3855.0
670,678.0,1303.3333740234375,500.0,2033.3333740234375,738.0,4120.0,2415.0,3880.0
671,680.0,1340.0,522.0,1966.6666259765625,739.0,4130.0,2435.0,4100.0
672,696.0,1350.0,518.0,2000.0,724.0,4070.0,2395.0,4105.0
673,704.0,1376.6666259765625,514.0,2211.111083984375,736.0,4110.0,2410.0,4120.0
674,668.0,1350.0,513.0,2100.0,755.0,4060.0,2420.0,4030.0
675,672.0,1373.3333740234375,523.0,2433.333251953125,801.0,4060.0,2480.0,3995.0
676,682.0,1373.3333740234375,537.0,2877.77783203125,761.0,4070.0,2420.0,3985.0
677,690.0,1413.3333740234375,525.0,3322.22216796875,754.0,4030.0,2400.0,4060.0
678,678.0,1523.3333740234375,522.0,3588.888916015625,754.0,4020.0,2390.0,4065.0
679,690.0,1546.6666259765625,520.0,4144.4443359375,737.0,3990.0,2400.0,4080.0
680,676.0,1533.3333740234375,519.0,4344.4443359375,736.0,3900.0,2385.0,4230.0
681,684.0,1536.6666259765625,528.0,3977.77783203125,742.0,3990.0,2360.0,4300.0
682,682.0,1566.6666259765625,535.0,3433.333251953125,725.0,4030.0,2390.0,4345.0
683,666.0,1463.3333740234375,522.0,3377.77783203125,726.0,4010.0,2360.0,4235.0
684,646.0,1386.6666259765625,508.0,2822.22216796875,726.0,3910.0,2345.0,4060.0
685,644.0,1386.6666259765625,516.0,3266.666748046875,733.0,3870.0,2325.0,4050.0
686,642.0,1440.0,510.0,3711.111083984375,739.0,3890.0,2335.0,3995.0
687,638.0,1510.0,524.0,4266.66650390625,749.0,3900.0,2355.0,4130.0
688,648.0,1516.6666259765625,531.0,4133.33349609375,760.0,3950.0,2350.0,4200.0
689,640.0,1496.6666259765625,548.0,3988.888916015625,739.0,3920.0,2350.0,4300.0
690,626.0,1490.0,543.0,4088.888916015625,734.0,3890.0,2345.0,4340.0
691,684.0,1530.0,551.0,4055.5556640625,747.0,3990.0,2335.0,4430.0
692,670.0,1590.0,543.0,3900.0,750.0,4010.0,2330.0,4415.0
693,680.0,1490.0,543.0,3588.888916015625,769.0,3910.0,2280.0,4305.0
694,690.0,1553.3333740234375,552.0,3722.22216796875,758.0,4040.0,2270.0,4320.0
695,694.0,1493.3333740234375,546.0,3500.0,743.0,4210.0,2275.0,4275.0
696,674.0,1416.6666259765625,546.0,2955.5556640625,738.0,4160.0,2270.0,4175.0
697,666.0,1406.6666259765625,546.0,3300.0,737.0,4200.0,2260.0,4215.0
698,674.0,1450.0,538.0,3588.888916015625,731.0,4150.0,2270.0,4300.0
699,672.0,1426.6666259765625,548.0,3277.77783203125,720.0,4180.0,2285.0,4330.0
700,670.0,1360.0,517.0,2833.333251953125,709.0,4190.0,2250.0,4095.0
701,652.0,1366.6666259765625,520.0,3100.0,702.0,4270.0,2205.0,4065.0
702,636.0,1366.6666259765625,524.0,2922.22216796875,706.0,4250.0,2220.0,3970.0
703,642.0,1403.3333740234375,530.0,2988.888916015625,741.0,4350.0,2260.0,3990.0
704,640.0,1386.6666259765625,526.0,3122.22216796875,737.0,4270.0,2270.0,3900.0
705,628.0,1420.0,515.0,3230.0,736.0,4270.0,2260.0,3870.0
706,642.0,1416.6666259765625,525.0,3566.666748046875,727.0,4250.0,2265.0,3940.0
707,650.0,1460.0,524.0,4066.666748046875,729.0,4220.0,2260.0,3985.0
708,658.0,1483.3333740234375,541.0,4166.66650390625,735.0,4200.0,2270.0,4030.0
709,668.0,1556.6666259765625,539.0,4200.0,755.0,4250.0,2285.0,4090.0
710,684.0,1546.6666259765625,539.0,4066.666748046875,757.0,4230.0,2285.0,4150.0
711,676.0,1550.0,526.0,4033.333251953125,736.0,4180.0,2290.0,4125.0
712,690.0,1556.6666259765625,533.0,3866.666748046875,739.0,4240.0,2285.0,4200.0
713,690.0,1560.0,530.0,3900.0,737.0,4190.0,2270.0,4170.0
714,682.0,1493.3333740234375,528.0,3666.666748046875,736.0,4180.0,2295.0,4100.0
715,692.0,1476.6666259765625,536.0,3700.0,756.0,4210.0,2335.0,4055.0
716,690.0,1463.3333740234375,523.0,3466.666748046875,764.0,4180.0,2335.0,4100.0
717,708.0,1463.3333740234375,534.0,3500.0,779.0,4220.0,2350.0,4065.0
718,712.0,1506.6666259765625,539.0,3273.333251953125,785.0,4240.0,2380.0,4070.0
719,724.0,1576.6666259765625,541.0,3633.333251953125,783.0,4230.0,2395.0,4095.0
720,712.0,1586.6666259765625,532.0,3733.333251953125,772.0,4200.0,2370.0,4080.0
721,692.0,1526.6666259765625,525.0,3600.0,760.0,4230.0,2340.0,4080.0
722,718.0,1560.0,547.0,3500.0,780.0,4210.0,2350.0,4175.0
723,728.0,1603.3333740234375,544.0,3533.333251953125,806.0,4250.0,2360.0,4265.0
724,738.0,1656.6666259765625,552.0,3466.666748046875,800.0,4250.0,2355.0,4265.0
725,732.0,1676.6666259765625,546.0,3466.666748046875,775.0,4220.0,2335.0,4370.0
726,726.0,1683.3333740234375,540.0,3833.333251953125,774.0,4190.0,2340.0,4290.0
727,720.0,1710.0,543.0,3733.333251953125,781.0,4210.0,2340.0,4295.0
728,716.0,1666.6666259765625,539.0,3733.333251953125,780.0,4200.0,2330.0,4355.0
729,724.0,1743.3333740234375,546.0,3733.333251953125,785.0,4250.0,2350.0,4400.0
730,756.0,1756.6666259765625,557.0,3800.0,794.0,4320.0,2355.0,4395.0
731,746.0,1740.0,571.0,3733.333251953125,790.0,4420.0,2380.0,4445.0
732,734.0,1683.3333740234375,575.0,3866.666748046875,766.0,4400.0,2345.0,4510.0
733,724.0,1703.3333740234375,569.0,3833.333251953125,768.0,4380.0,2350.0,4535.0
734,742.0,1690.0,573.0,3966.666748046875,751.0,4380.0,2325.0,4630.0
735,730.0,1683.3333740234375,577.0,3933.333251953125,748.0,4340.0,2335.0,4655.0
736,730.0,1783.3333740234375,585.0,3800.0,749.0,4280.0,2320.0,4675.0
737,722.0,1790.0,572.0,3700.0,742.0,4210.0,2315.0,4595.0
738,726.0,1776.6666259765625,583.0,3733.333251953125,754.0,4250.0,2340.0,4670.0
739,736.0,1793.3333740234375,583.0,3800.0,759.0,4240.0,2340.0,4855.0
740,746.0,1813.3333740234375,572.0,4166.66650390625,753.0,4250.0,2320.0,4775.0
741,732.0,1780.0,569.0,4000.0,742.0,4220.0,2320.0,4835.0
742,734.0,1790.0,579.0,4000.0,737.0,4250.0,2345.0,4790.0
743,734.0,1783.3333740234375,571.0,4166.66650390625,728.0,4280.0,2365.0,4765.0
744,724.0,1790.0,570.0,4200.0,763.0,4250.0,2380.0,4730.0
745,710.0,1770.0,573.0,4000.0,735.0,4240.0,2360.0,4750.0
746,718.0,1756.6666259765625,570.0,4066.666748046875,745.0,4310.0,2370.0,4700.0
747,710.0,1726.6666259765625,565.0,4033.333251953125,754.0,4360.0,2390.0,4680.0
748,692.0,1680.0,571.0,3866.666748046875,749.0,4400.0,2400.0,4725.0
749,712.0,1696.6666259765625,575.0,3800.0,740.0,4430.0,2405.0,4670.0
750,708.0,1656.6666259765625,578.0,3666.666748046875,750.0,4390.0,2410.0,4640.0
751,680.0,1623.3333740234375,570.0,3400.0,745.0,4400.0,2380.0,4545.0
752,698.0,1626.6666259765625,560.0,3500.0,748.0,4440.0,2380.0,4660.0
753,710.0,1676.6666259765625,553.0,3533.333251953125,750.0,4410.0,2365.0,4745.0
754,702.0,1680.0,534.0,3566.666748046875,734.0,4390.0,2335.0,4700.0
755,704.0,1653.3333740234375,521.0,3500.0,738.0,4430.0,2370.0,4675.0
756,698.0,1583.3333740234375,529.0,3533.333251953125,770.0,4530.0,2400.0,4685.0
757,716.0,1613.3333740234375,524.0,3733.333251953125,782.0,4520.0,2390.0,4825.0
758,718.0,1660.0,530.0,3633.333251953125,785.0,4470.0,2410.0,4775.0
759,730.0,1690.0,530.0,3700.0,779.0,4490.0,2415.0,4800.0
760,730.0,1680.0,541.0,3666.666748046875,794.0,4410.0,2405.0,4855.0
761,742.0,1706.6666259765625,532.0,3600.0,773.0,4450.0,2410.0,5045.0
762,744.0,1673.3333740234375,536.0,3533.333251953125,773.0,4470.0,2425.0,5010.0
763,760.0,1686.6666259765625,538.0,3600.0,765.0,4530.0,2425.0,5050.0
764,740.0,1650.0,530.0,3466.666748046875,757.0,4450.0,2395.0,5085.0
765,726.0,1640.0,540.0,3333.333251953125,756.0,4460.0,2390.0,5020.0
766,742.0,1713.3333740234375,552.0,3466.666748046875,760.0,4500.0,2400.0,5065.0
767,754.0,1746.6666259765625,571.0,3466.666748046875,782.0,4500.0,2400.0,5030.0
768,772.0,1783.3333740234375,596.0,3600.0,791.0,4590.0,2400.0,5040.0
769,780.0,1783.3333740234375,596.0,3600.0,782.0,4600.0,2410.0,5080.0
770,774.0,1780.0,588.0,3533.333251953125,779.0,4590.0,2410.0,5190.0
771,766.0,1773.3333740234375,577.0,3566.666748046875,788.0,4630.0,2395.0,5105.0
772,784.0,1796.6666259765625,580.0,3566.666748046875,797.0,4790.0,2405.0,5065.0
773,786.0,1753.3333740234375,583.0,3533.333251953125,793.0,4730.0,2405.0,5115.0
774,790.0,1726.6666259765625,604.0,3533.333251953125,790.0,4810.0,2410.0,5285.0
775,776.0,1743.3333740234375,586.0,3500.0,790.0,4760.0,2420.0,5140.0
776,774.0,1720.0,590.0,3433.333251953125,787.0,4650.0,2405.0,5135.0
777,772.0,1710.0,590.0,3433.333251953125,771.0,4600.0,2405.0,5050.0
778,774.0,1740.0,581.0,3600.0,776.0,4580.0,2400.0,5145.0
779,758.0,1743.3333740234375,583.0,4033.333251953125,790.0,4550.0,2395.0,5130.0
780,764.0,1746.6666259765625,601.0,4100.0,796.0,4700.0,2410.0,5275.0
781,760.0,1746.6666259765625,595.0,3933.333251953125,804.0,4650.0,2435.0,5345.0
782,752.0,1726.6666259765625,594.0,4000.0,799.0,4670.0,2420.0,5310.0
783,738.0,1763.3333740234375,588.0,3733.333251953125,780.0,4580.0,2410.0,5410.0
784,752.0,1783.3333740234375,582.0,3833.333251953125,780.0,4580.0,2405.0,5510.0
785,746.0,1850.0,587.0,3900.0,787.0,4570.0,2415.0,5685.0
786,756.0,1873.3333740234375,579.0,3900.0,786.0,4690.0,2420.0,5685.0
787,768.0,1843.3333740234375,599.0,3833.333251953125,775.0,4710.0,2375.0,5690.0
788,780.0,1803.3333740234375,597.0,4033.333251953125,780.0,4720.0,2365.0,5700.0
789,780.0,1810.0,586.0,3966.666748046875,779.0,4630.0,2370.0,5620.0
790,776.0,1786.6666259765625,596.0,4033.333251953125,761.0,4640.0,2355.0,5620.0
791,748.0,1790.0,633.0,4600.0,765.0,4570.0,2335.0,5540.0
792,756.0,1783.3333740234375,621.0,4600.0,773.0,4520.0,2340.0,5610.0
793,774.0,1776.6666259765625,625.0,4900.0,768.0,4550.0,2330.0,5760.0
794,784.0,1820.0,637.0,4700.0,769.0,4590.0,2310.0,5810.0
795,776.0,1810.0,646.0,4733.33349609375,771.0,4550.0,2350.0,6000.0
796,784.0,1796.6666259765625,658.0,4900.0,774.0,4500.0,2335.0,6325.0
797,780.0,1753.3333740234375,660.0,4533.33349609375,771.0,4420.0,2335.0,6130.0
798,778.0,1773.3333740234375,640.0,4766.66650390625,770.0,4420.0,2320.0,6265.0
799,770.0,1796.6666259765625,649.0,4733.33349609375,770.0,4380.0,2335.0,6190.0
800,770.0,1810.0,635.0,4700.0,773.0,4340.0,2325.0,6150.0
801,766.0,1736.6666259765625,611.0,4500.0,771.0,4330.0,2350.0,6040.0
802,784.0,1726.6666259765625,618.0,4500.0,793.0,4440.0,2375.0,6080.0
803,782.0,1720.0,607.0,4433.33349609375,820.0,4480.0,2395.0,5955.0
804,792.0,1733.3333740234375,623.0,4633.33349609375,830.0,4550.0,2385.0,6090.0
805,800.0,1763.3333740234375,619.0,4500.0,821.0,4500.0,2385.0,6220.0
806,824.0,1810.0,625.0,4466.66650390625,833.0,4530.0,2400.0,6170.0
807,822.0,1836.6666259765625,633.0,4433.33349609375,890.0,4540.0,2400.0,6300.0
808,816.0,1813.3333740234375,627.0,4333.33349609375,894.0,4520.0,2390.0,6170.0
809,818.0,1773.3333740234375,628.0,4533.33349609375,888.0,4530.0,2380.0,6110.0
810,810.0,1756.6666259765625,626.0,4333.33349609375,908.0,4460.0,2410.0,6010.0
811,798.0,1610.0,608.0,4333.33349609375,882.0,4450.0,2365.0,5840.0
812,784.0,1626.6666259765625,594.0,4133.33349609375,878.0,4500.0,2355.0,5675.0
813,772.0,1583.3333740234375,599.0,4100.0,825.0,4420.0,2355.0,5580.0
814,752.0,1490.0,572.0,3433.333251953125,824.0,4340.0,2350.0,5375.0
815,752.0,1480.0,574.0,3366.666748046875,813.0,4390.0,2315.0,5785.0
816,794.0,1590.0,585.0,3666.666748046875,826.0,4440.0,2320.0,5875.0
817,778.0,1550.0,586.0,3433.333251953125,814.0,4340.0,2315.0,5800.0
818,778.0,1566.6666259765625,598.0,3400.0,844.0,4430.0,2320.0,5810.0
819,764.0,1486.6666259765625,570.0,2986.666748046875,826.0,4360.0,2310.0,5590.0
820,780.0,1566.6666259765625,586.0,3270.0,815.0,4370.0,2320.0,5610.0
821,782.0,1626.6666259765625,584.0,3466.666748046875,833.0,4480.0,2405.0,5665.0
822,770.0,1613.3333740234375,579.0,3366.666748046875,816.0,4480.0,2385.0,5780.0
823,778.0,1636.6666259765625,622.0,3500.0,829.0,4500.0,2400.0,5810.0
824,778.0,1666.6666259765625,613.0,3533.333251953125,840.0,4540.0,2415.0,5835.0
825,770.0,1640.0,644.0,3533.333251953125,862.0,4490.0,2390.0,5705.0
826,776.0,1696.6666259765625,641.0,3500.0,896.0,4500.0,2390.0,5845.0
827,786.0,1706.6666259765625,625.0,3466.666748046875,890.0,4520.0,2405.0,5880.0
828,800.0,1746.6666259765625,628.0,3466.666748046875,890.0,4590.0,2365.0,5835.0
829,800.0,1756.6666259765625,646.0,3733.333251953125,874.0,4570.0,2410.0,5940.0
830,804.0,1760.0,640.0,3600.0,854.0,4520.0,2410.0,5805.0
831,798.0,1743.3333740234375,640.0,3500.0,833.0,4570.0,2415.0,5645.0
832,806.0,1696.6666259765625,619.0,3466.666748046875,840.0,4560.0,2400.0,5405.0
833,812.0,1683.3333740234375,615.0,3466.666748046875,878.0,4590.0,2405.0,5470.0
834,830.0,1750.0,635.0,3566.666748046875,861.0,4640.0,2410.0,5585.0
835,828.0,1803.3333740234375,664.0,3600.0,850.0,4650.0,2420.0,5565.0
836,824.0,1790.0,695.0,3566.666748046875,844.0,4630.0,2410.0,5620.0
837,830.0,1820.0,667.0,3566.666748046875,844.0,4650.0,2420.0,5650.0
838,832.0,1816.6666259765625,684.0,3533.333251953125,843.0,4690.0,2420.0,5730.0
839,834.0,1820.0,677.0,3700.0,845.0,4650.0,2415.0,5600.0
840,846.0,1800.0,664.0,3700.0,844.0,4620.0,2425.0,5355.0
841,860.0,1846.6666259765625,681.0,3666.666748046875,847.0,4730.0,2440.0,5500.0
842,860.0,1840.0,675.0,4200.0,849.0,4720.0,2410.0,5415.0
843,856.0,1806.6666259765625,665.0,4000.0,854.0,4620.0,2430.0,5290.0
844,876.0,1820.0,676.0,4100.0,847.0,4720.0,2475.0,5350.0
845,870.0,1853.3333740234375,692.0,3966.666748046875,848.0,4720.0,2500.0,5385.0
846,876.0,1850.0,692.0,3800.0,851.0,4730.0,2475.0,5550.0
847,872.0,1836.6666259765625,693.0,4066.666748046875,851.0,4840.0,2480.0,5695.0
848,860.0,1836.6666259765625,681.0,4166.66650390625,851.0,4840.0,2500.0,5740.0
849,870.0,1866.6666259765625,696.0,4366.66650390625,851.0,4840.0,2495.0,5790.0
850,880.0,1873.3333740234375,701.0,4366.66650390625,848.0,4790.0,2515.0,5750.0
851,884.0,1913.3333740234375,687.0,4433.33349609375,848.0,4790.0,2475.0,5675.0
852,898.0,1950.0,678.0,4366.66650390625,848.0,4830.0,2495.0,5720.0
853,882.0,1916.6666259765625,669.0,4433.33349609375,850.0,4820.0,2495.0,5735.0
854,870.0,1880.0,666.0,4300.0,848.0,4810.0,2450.0,5675.0
855,870.0,1920.0,673.0,3966.666748046875,847.0,4810.0,2480.0,5590.0
856,848.0,1946.6666259765625,688.0,4100.0,846.0,4780.0,2470.0,5515.0
857,844.0,1946.6666259765625,663.0,3933.333251953125,848.0,4860.0,2465.0,5450.0
858,848.0,1963.3333740234375,663.0,4133.33349609375,850.0,4890.0,2460.0,5470.0
859,868.0,2006.6666259765625,672.0,4333.33349609375,850.0,5060.0,2480.0,5615.0
860,894.0,2046.6666259765625,674.0,4166.66650390625,850.0,5070.0,2515.0,5555.0
861,870.0,2003.3333740234375,661.0,4066.666748046875,857.0,5050.0,2480.0,5510.0
862,874.0,2040.0,671.0,3900.0,858.0,5040.0,2455.0,5525.0
863,864.0,2036.6666259765625,676.0,4000.0,857.0,5030.0,2470.0,5555.0
864,854.0,2013.3333740234375,683.0,3900.0,858.0,5000.0,2470.0,5485.0
865,862.0,1973.3333740234375,676.0,4033.333251953125,854.0,5030.0,2465.0,5575.0
866,858.0,1966.6666259765625,665.0,4033.333251953125,849.0,5000.0,2465.0,5440.0
867,854.0,1910.0,677.0,4133.33349609375,844.0,4960.0,2470.0,5105.0
868,858.0,1876.6666259765625,688.0,4466.66650390625,850.0,5000.0,2490.0,5005.0
869,852.0,1880.0,662.0,4100.0,844.0,4980.0,2480.0,4945.0
870,870.0,1880.0,678.0,4233.33349609375,854.0,5060.0,2465.0,5095.0
871,882.0,1846.6666259765625,682.0,4100.0,856.0,5080.0,2495.0,5025.0
872,896.0,1930.0,685.0,4200.0,851.0,5210.0,2525.0,5010.0
873,886.0,2030.0,686.0,4066.666748046875,857.0,5170.0,2540.0,5020.0
874,874.0,2033.3333740234375,685.0,3933.333251953125,859.0,5220.0,2540.0,4990.0
875,860.0,1973.3333740234375,680.0,3900.0,859.0,5220.0,2530.0,4930.0
876,854.0,2020.0,689.0,3766.666748046875,874.0,5230.0,2530.0,4910.0
877,832.0,2016.6666259765625,689.0,3855.0,883.0,5230.0,2530.0,4870.0
878,836.0,1993.3333740234375,691.0,4080.0,876.0,5200.0,2535.0,4805.0
879,826.0,1960.0,690.0,4360.0,879.0,5060.0,2525.0,4805.0
880,852.0,2023.3333740234375,695.0,4250.0,894.0,5150.0,2540.0,4900.0
881,840.0,2023.3333740234375,697.0,4240.0,897.0,5130.0,2515.0,4915.0
882,828.0,1966.6666259765625,694.0,4160.0,879.0,5070.0,2505.0,4705.0
883,816.0,1936.6666259765625,711.0,4110.0,894.0,5010.0,2480.0,4625.0
884,818.0,1960.0,709.0,4135.0,887.0,5060.0,2485.0,4700.0
885,826.0,1986.6666259765625,698.0,3990.0,891.0,5090.0,2485.0,4795.0
886,822.0,1986.6666259765625,692.0,4220.0,893.0,5000.0,2495.0,4975.0
887,826.0,2036.6666259765625,690.0,4215.0,892.0,4950.0,2505.0,5050.0
888,830.0,2116.666748046875,677.0,4235.0,892.0,4880.0,2495.0,5150.0
889,846.0,2123.333251953125,660.0,4255.0,886.0,4840.0,2485.0,5195.0
890,864.0,2150.0,674.0,4245.0,880.0,4890.0,2500.0,5250.0
891,882.0,2123.333251953125,670.0,4285.0,878.0,4880.0,2490.0,5300.0
892,878.0,2153.333251953125,678.0,4450.0,883.0,4920.0,2490.0,5315.0
893,878.0,2170.0,677.0,4510.0,887.0,4920.0,2495.0,5345.0
894,864.0,2166.666748046875,683.0,4485.0,890.0,4940.0,2525.0,5285.0
895,872.0,2163.333251953125,682.0,4545.0,892.0,4980.0,2530.0,5260.0
896,868.0,2163.333251953125,701.0,4760.0,882.0,4990.0,2515.0,5300.0
897,842.0,2130.0,699.0,4770.0,870.0,4940.0,2505.0,5245.0
898,856.0,2196.666748046875,704.0,4900.0,892.0,5010.0,2525.0,5315.0
899,852.0,2203.333251953125,711.0,4920.0,890.0,5020.0,2510.0,5325.0
900,852.0,2226.666748046875,704.0,4890.0,889.0,4990.0,2495.0,5415.0
901,844.0,2176.666748046875,686.0,4750.0,892.0,4990.0,2475.0,5350.0
902,844.0,2156.666748046875,677.0,4795.0,892.0,4920.0,2470.0,5285.0
903,850.0,2220.0,683.0,4840.0,899.0,4950.0,2480.0,5350.0
904,856.0,2210.0,674.0,4755.0,890.0,4960.0,2480.0,5455.0
905,846.0,2180.0,674.0,4560.0,895.0,4960.0,2485.0,5350.0
906,840.0,2146.666748046875,680.0,4495.0,892.0,4930.0,2495.0,5235.0
907,838.0,2196.666748046875,672.0,4425.0,892.0,4910.0,2490.0,5260.0
908,836.0,2186.666748046875,683.0,4310.0,897.0,4980.0,2465.0,5265.0
909,838.0,2220.0,690.0,4440.0,918.0,4960.0,2485.0,5275.0
910,830.0,2220.0,684.0,4265.0,904.0,4910.0,2465.0,5155.0
911,820.0,2126.666748046875,681.0,4210.0,914.0,4990.0,2400.0,5120.0
912,818.0,2093.333251953125,689.0,4125.0,918.0,5030.0,2395.0,5040.0
913,814.0,2093.333251953125,693.0,4065.0,917.0,5000.0,2385.0,5030.0
914,844.0,2203.333251953125,695.0,4310.0,922.0,5000.0,2370.0,5015.0
915,842.0,2233.333251953125,720.0,4340.0,923.0,5100.0,2370.0,5175.0
916,854.0,2240.0,724.0,4290.0,936.0,5180.0,2390.0,5340.0
917,858.0,2230.0,706.0,4260.0,939.0,5230.0,2410.0,5325.0
918,864.0,2280.0,726.0,4375.0,950.0,5230.0,2390.0,5275.0
919,854.0,2296.666748046875,753.0,4355.0,933.0,5230.0,2350.0,5245.0
920,860.0,2276.666748046875,753.0,4340.0,930.0,5250.0,2365.0,5235.0
921,840.0,2263.333251953125,748.0,4195.0,927.0,5220.0,2350.0,5260.0
922,830.0,2276.666748046875,738.0,4195.0,940.0,5220.0,2345.0,5115.0
923,826.0,2203.333251953125,709.0,4070.0,922.0,5240.0,2355.0,5015.0
924,822.0,2203.333251953125,715.0,4230.0,920.0,5220.0,2355.0,5050.0
925,822.0,2193.333251953125,705.0,4245.0,931.0,5200.0,2365.0,4950.0
926,828.0,2146.666748046875,706.0,4230.0,931.0,5100.0,2390.0,5100.0
927,816.0,2080.0,694.0,4165.0,931.0,5110.0,2375.0,5000.0
928,808.0,2043.3333740234375,688.0,4070.0,949.0,5080.0,2395.0,4910.0
929,812.0,2123.333251953125,691.0,4110.0,956.0,5070.0,2410.0,4895.0
930,800.0,2083.333251953125,685.0,4020.0,948.0,5000.0,2395.0,4795.0
931,794.0,2053.333251953125,681.0,4045.0,960.0,5050.0,2390.0,4760.0
932,802.0,2060.0,671.0,4015.0,952.0,5080.0,2390.0,4810.0
933,816.0,2103.333251953125,678.0,4045.0,937.0,5140.0,2370.0,4970.0
934,826.0,2093.333251953125,673.0,3945.0,931.0,5120.0,2400.0,4870.0
935,820.0,2040.0,680.0,3815.0,970.0,5150.0,2390.0,4890.0
936,808.0,2063.333251953125,689.0,3930.0,967.0,5190.0,2415.0,4950.0
937,822.0,2066.666748046875,693.0,3920.0,959.0,5250.0,2415.0,5005.0
938,828.0,2050.0,676.0,3975.0,973.0,5280.0,2430.0,5050.0
939,814.0,2056.666748046875,665.0,3900.0,962.0,5260.0,2425.0,5010.0
940,818.0,2103.333251953125,665.0,3875.0,957.0,5260.0,2410.0,5060.0
941,816.0,2053.333251953125,667.0,3905.0,977.0,5360.0,2425.0,5070.0
942,812.0,2013.3333740234375,660.0,3870.0,969.0,5280.0,2405.0,5230.0
943,822.0,2056.666748046875,663.0,4040.0,978.0,5400.0,2445.0,5275.0
944,834.0,2083.333251953125,662.0,4200.0,986.0,5370.0,2460.0,5415.0
945,832.0,2073.333251953125,653.0,4150.0,971.0,5320.0,2455.0,5445.0
946,820.0,2106.666748046875,639.0,4215.0,964.0,5260.0,2445.0,5535.0
947,806.0,2043.3333740234375,637.0,4245.0,970.0,5280.0,2450.0,5545.0
948,804.0,2060.0,636.0,4160.0,972.0,5260.0,2450.0,5520.0
949,780.0,1966.6666259765625,633.0,4125.0,941.0,5090.0,2410.0,5450.0
950,782.0,2056.666748046875,647.0,4110.0,961.0,5050.0,2425.0,5435.0
951,780.0,2040.0,655.0,4095.0,972.0,5130.0,2445.0,5580.0
952,782.0,2083.333251953125,676.0,4085.0,971.0,5130.0,2430.0,5525.0
953,784.0,2173.333251953125,677.0,4160.0,994.0,5120.0,2440.0,5595.0
954,772.0,2130.0,677.0,4090.0,975.0,5060.0,2460.0,5650.0
955,762.0,2150.0,666.0,4065.0,987.0,5010.0,2425.0,5585.0
956,774.0,2163.333251953125,673.0,4085.0,1040.0,5090.0,2465.0,5670.0
957,780.0,2173.333251953125,660.0,4005.0,1030.0,5140.0,2475.0,5620.0
958,766.0,2166.666748046875,649.0,3985.0,1040.0,5090.0,2475.0,5470.0
959,764.0,2126.666748046875,640.0,3895.0,1010.0,5020.0,2440.0,5430.0
